# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:0A:39": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:0A:39", "device connection": "BTH00:07:80:8C:0A:39", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-3-10", "time": "15:32:17.397", "channels": [1, 2], "sensor": ["EMG", "EMG"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray", "yellow"], "convertedValues": 0}}
# EndOfHeader
0	0	32812	32775	
1	0	32820	32792	
2	0	32856	32855	
3	0	32892	32708	
4	0	32810	32793	
5	0	32784	32732	
6	0	32816	32724	
7	0	32796	32718	
8	0	32798	32748	
9	0	32784	32800	
10	0	32792	32844	
11	0	32830	32714	
12	0	32836	32814	
13	0	32790	32820	
14	0	32794	32856	
15	0	32746	32814	
16	0	32776	32732	
17	0	32764	32745	
18	0	32888	32775	
19	0	32866	32798	
20	0	32778	32804	
21	0	32814	32671	
22	0	32834	32694	
23	0	32844	32768	
24	0	32856	32826	
25	0	32792	32752	
26	0	32824	32724	
27	0	32778	32652	
28	0	32784	32830	
29	0	32824	32818	
30	0	32808	32766	
31	0	32772	32700	
32	0	32784	32898	
33	0	32794	32758	
34	0	32906	32775	
35	0	32868	32762	
36	0	32768	32640	
37	0	32828	32718	
38	0	32804	32838	
39	0	32880	32730	
40	0	32808	32856	
41	0	32786	32736	
42	0	32836	32578	
43	0	32800	32802	
44	0	32776	32696	
45	0	32788	32876	
46	0	32808	32703	
47	0	32824	32775	
48	0	32768	32775	
49	0	32822	32764	
50	0	32796	32720	
51	0	32836	32730	
52	0	32820	32812	
53	0	32784	32868	
54	0	32740	32682	
55	0	32808	32826	
56	0	32880	32748	
57	0	32806	32804	
58	0	32848	32852	
59	0	32820	32743	
60	0	32876	32678	
61	0	32824	32764	
62	0	32824	32870	
63	0	32796	32838	
64	0	32804	32775	
65	0	32826	32874	
66	0	32784	32682	
67	0	32800	32720	
68	0	32792	32834	
69	0	32798	32775	
70	0	32820	32720	
71	0	32797	32832	
72	0	32800	32768	
73	0	32720	32793	
74	0	32775	32744	
75	0	32840	32794	
76	0	32894	32775	
77	0	32768	32775	
78	0	32838	32714	
79	0	32768	32722	
80	0	32832	32792	
81	0	32812	32792	
82	0	32812	32828	
83	0	32808	32692	
84	0	32866	32872	
85	0	32812	32806	
86	0	32834	32752	
87	0	32844	32710	
88	0	32764	32640	
89	0	32784	32790	
90	0	32784	32830	
91	0	32744	32722	
92	0	32832	32798	
93	0	32838	32874	
94	0	32832	32700	
95	0	32812	32730	
96	0	32796	32820	
97	0	32842	32753	
98	0	32822	32816	
99	0	32768	32688	
100	0	32782	32742	
101	0	32861	32796	
102	0	32770	32775	
103	0	32848	32758	
104	0	32832	32788	
105	0	32792	32672	
106	0	32812	32788	
107	0	32750	32775	
108	0	32814	32784	
109	0	32800	32732	
110	0	32724	32644	
111	0	32778	32742	
