# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:0A:39": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:0A:39", "device connection": "BTH00:07:80:8C:0A:39", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-3-16", "time": "13:43:1.994", "channels": [1, 2], "sensor": ["EMG", "EMG"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray", "yellow"], "convertedValues": 0}}
# EndOfHeader
0	0	32788	32682	
1	0	32856	32822	
2	0	32780	32852	
3	0	32828	32820	
4	0	32752	32790	
5	0	32782	32716	
6	0	32840	32836	
7	0	32824	32766	
8	0	32784	32864	
9	0	32788	32675	
10	0	32816	32679	
11	0	32808	32686	
12	0	32832	32816	
13	0	32780	32798	
14	0	32798	32654	
15	0	32786	32742	
16	0	32784	32734	
17	0	32838	32660	
18	0	32834	32679	
19	0	32824	32856	
20	0	32854	32775	
21	0	32760	32824	
22	0	32776	32775	
23	0	32745	32812	
24	0	32792	32768	
25	0	32788	32676	
26	0	32828	32722	
27	0	32804	32868	
28	0	32832	32754	
29	0	32836	32814	
30	0	32856	32862	
31	0	32848	32710	
32	0	32808	32728	
33	0	32832	32725	
34	0	32868	32720	
35	0	32796	32860	
36	0	32804	32799	
37	0	32804	32814	
38	0	32760	32874	
39	0	32774	32722	
40	0	32800	32711	
41	0	32792	32684	
42	0	32842	32654	
43	0	32744	32834	
44	0	32884	32810	
45	0	32772	32756	
46	0	32816	32856	
