# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:0A:39": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:0A:39", "device connection": "BTH00:07:80:8C:0A:39", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-3-17", "time": "10:59:39.520", "channels": [1, 2], "sensor": ["EMG", "EMG"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray", "yellow"], "convertedValues": 0}}
# EndOfHeader
0	0	32828	32694	
1	0	32846	32764	
2	0	32848	32832	
3	0	32836	32823	
4	0	32796	32792	
5	0	32776	32880	
6	0	32806	32884	
7	0	32848	32740	
8	0	32788	32770	
9	0	32894	32714	
10	0	32828	32702	
11	0	32794	32678	
12	0	32842	32794	
13	0	32864	32764	
14	0	32816	32768	
15	0	32740	32794	
16	0	32820	32710	
17	0	32852	32641	
18	0	32784	32790	
19	0	32744	32783	
20	0	32828	32668	
21	0	32800	32894	
22	0	32805	32762	
23	0	32780	32775	
24	0	32836	32858	
25	0	32864	32774	
26	0	32816	32894	
27	0	32832	32714	
28	0	32776	32730	
29	0	32804	32714	
30	0	32840	32855	
31	0	32852	32766	
32	0	32804	32687	
33	0	32868	32722	
34	0	32802	32736	
35	0	32838	32774	
36	0	32796	32680	
37	0	32820	32724	
38	0	32796	32736	
39	0	32800	32772	
40	0	32852	32828	
41	0	32800	32786	
42	0	32772	32826	
43	0	32800	32688	
44	0	32762	32743	
45	0	32732	32874	
46	0	32802	32816	
47	0	32820	32862	
48	0	32822	32824	
