# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:0A:39": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:0A:39", "device connection": "BTH00:07:80:8C:0A:39", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-3-17", "time": "10:51:47.432", "channels": [1, 2], "sensor": ["EMG", "EMG"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray", "yellow"], "convertedValues": 0}}
# EndOfHeader
0	0	32816	32790	
1	0	32836	32702	
2	0	32812	32836	
3	0	32880	32840	
4	0	32808	32798	
5	0	32768	32716	
6	0	32820	32805	
7	0	32780	32870	
8	0	32836	32906	
9	0	32764	32712	
10	0	32888	32794	
11	0	32790	32856	
12	0	32808	32660	
13	0	32784	32710	
14	0	32853	32830	
15	0	32836	32624	
16	0	32824	32752	
17	0	32782	32774	
18	0	32792	32666	
19	0	32788	32748	
20	0	32824	32711	
21	0	32840	32796	
22	0	32792	32795	
23	0	32828	32807	
24	0	32820	32830	
25	0	32780	32691	
26	0	32864	32836	
27	0	32804	32849	
28	0	32756	32788	
29	0	32856	32775	
30	0	32744	32727	
31	0	32828	32767	
32	0	32828	32826	
33	0	32828	32692	
34	0	32836	32758	
35	0	32856	32682	
36	0	32804	32734	
37	0	32805	32686	
38	0	32796	32743	
39	0	32832	32807	
40	0	32804	32647	
41	0	32834	32714	
42	0	32816	32771	
43	0	32846	32730	
44	0	32842	32760	
45	0	32858	32734	
46	0	32796	32832	
47	0	32780	32718	
48	0	32796	32844	
49	0	32828	32760	
50	0	32808	32775	
51	0	32822	32748	
52	0	32764	32684	
53	0	32840	32786	
54	0	32810	32720	
55	0	32824	32668	
56	0	32764	32750	
57	0	32806	32725	
58	0	32792	32718	
59	0	32800	32728	
60	0	32832	32736	
61	0	32882	32824	
62	0	32794	32775	
63	0	32834	32716	
64	0	32756	32850	
65	0	32860	32838	
66	0	32816	32799	
67	0	32826	32816	
68	0	32804	32820	
69	0	32818	32719	
70	0	32784	32812	
71	0	32784	32775	
72	0	32810	32742	
73	0	32786	32668	
74	0	32740	32762	
75	0	32776	32693	
76	0	32728	32792	
77	0	32792	32724	
78	0	32844	32767	
79	0	32858	32743	
80	0	32820	32684	
81	0	32800	32814	
82	0	32838	32804	
83	0	32846	32680	
84	0	32802	32858	
85	0	32808	32806	
86	0	32832	32740	
87	0	32808	32835	
88	0	32856	32860	
89	0	32754	32710	
90	0	32772	32832	
91	0	32804	32758	
92	0	32840	32693	
93	0	32752	32742	
94	0	32854	32672	
95	0	32814	32806	
96	0	32830	32768	
97	0	32834	32732	
98	0	32780	32756	
99	0	32780	32768	
100	0	32780	32774	
101	0	32816	32748	
102	0	32840	32810	
103	0	32812	32775	
104	0	32828	32710	
105	0	32774	32726	
106	0	32812	32722	
107	0	32793	32738	
108	0	32784	32634	
109	0	32856	32772	
110	0	32784	32712	
111	0	32768	32828	
112	0	32768	32804	
113	0	32748	32732	
114	0	32726	32767	
115	0	32746	32664	
116	0	32772	32711	
117	0	32800	32686	
118	0	32732	32718	
119	0	32746	32775	
120	0	32750	32647	
121	0	32716	32666	
122	0	32736	32622	
123	0	32682	32746	
124	0	32784	32775	
125	0	32740	32748	
126	0	32777	32694	
127	0	32772	32583	
128	0	32842	32708	
129	0	32840	32758	
130	0	32798	32679	
131	0	32788	32742	
132	0	32852	32655	
133	0	32926	32719	
134	0	32912	32757	
135	0	32896	32870	
136	0	32970	32791	
