# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:0A:39": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:0A:39", "device connection": "BTH00:07:80:8C:0A:39", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-3-17", "time": "11:14:15.977", "channels": [1, 2], "sensor": ["EMG", "EMG"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["gray", "yellow"], "convertedValues": 0}}
# EndOfHeader
0	0	32836	32728	
1	0	32886	32775	
2	0	32754	32755	
3	0	32802	32862	
4	0	32770	32775	
5	0	32826	32775	
6	0	32822	32732	
7	0	32780	32703	
8	0	32792	32722	
9	0	32820	32792	
10	0	32832	32814	
11	0	32764	32735	
12	0	32758	32788	
13	0	32820	32826	
14	0	32820	32742	
15	0	32775	32762	
16	0	32900	32694	
17	0	32804	32784	
18	0	32864	32752	
19	0	32888	32814	
20	0	32824	32758	
21	0	32870	32820	
22	0	32780	32866	
23	0	32814	32660	
24	0	32820	32860	
25	0	32840	32822	
26	0	32836	32640	
27	0	32830	32794	
28	0	32836	32820	
29	0	32810	32682	
30	0	32796	32775	
31	0	32820	32692	
32	0	32796	32808	
33	0	32852	32702	
34	0	32860	32784	
35	0	32774	32708	
36	0	32760	32856	
37	0	32826	32724	
38	0	32792	32750	
39	0	32838	32746	
40	0	32782	32790	
41	0	32818	32834	
42	0	32792	32647	
43	0	32808	32822	
44	0	32820	32839	
45	0	32808	32730	
46	0	32748	32748	
47	0	32864	32814	
48	0	32800	32748	
49	0	32784	32724	
50	0	32820	32746	
51	0	32824	32818	
52	0	32842	32810	
53	0	32810	32680	
54	0	32840	32720	
55	0	32804	32708	
56	0	32792	32868	
57	0	32800	32822	
58	0	32778	32788	
59	0	32804	32724	
60	0	32816	32818	
61	0	32764	32826	
62	0	32808	32740	
63	0	32810	32740	
64	0	32748	32684	
65	0	32854	32775	
66	0	32800	32796	
67	0	32884	32737	
68	0	32860	32761	
69	0	32784	32834	
70	0	32808	32716	
71	0	32820	32806	
72	0	32800	32742	
73	0	32876	32796	
74	0	32800	32759	
75	0	32781	32775	
76	0	32796	32846	
77	0	32806	32674	
78	0	32824	32718	
79	0	32832	32836	
80	0	32752	32774	
81	0	32750	32834	
82	0	32789	32720	
83	0	32772	32808	
84	0	32796	32775	
85	0	32840	32722	
86	0	32812	32828	
87	0	32784	32794	
88	0	32864	32708	
89	0	32840	32868	
90	0	32824	32820	
91	0	32860	32746	
92	0	32796	32820	
93	0	32842	32806	
94	0	32878	32684	
95	0	32784	32816	
96	0	32812	32807	
97	0	32784	32758	
98	0	32804	32750	
99	0	32880	32740	
100	0	32790	32820	
101	0	32788	32756	
